"Silo_pallipes <unknown description>","Polycentropus_flavomaculatus <unknown description>","Nemoura_sp <unknown description>","Hydropsyche_saxonica <unknown description>","Isoperla_sp <unknown description>","Leuctra_sp <unknown description>","Neureclipsis_bimaculata <unknown description>","Oxyethira_sp <unknown description>","Simuliidae <unknown description>","Taeniopteryx_nebulosa <unknown description>","Hydraena_sp <unknown description>","Micrasema_setiferum <unknown description>","Hydropsyche_siltalai <unknown description>","Plectrocnemia_sp <unknown description>","Ephemerella_aurivillii <unknown description>","Polycentropus_irroratus <unknown description>","Nemoura_cinerea <unknown description>","Baetis_vernus_group <unknown description>","Leptophlebia_sp <unknown description>","Sphaerium_sp <unknown description>","Protonemura_sp <unknown description>","Micrasema_gelidum <unknown description>","Agapetus_sp <unknown description>","Oulimnius_tuberculatus <unknown description>","Lepidostoma_hirtum <unknown description>","Elmis_aenea <unknown description>","Rhyacophila_nubila <unknown description>","Diura_sp <unknown description>","Limnius_volckmari <unknown description>","Baetis_rhodani <unknown description>","Sialis_sp <unknown description>","Kageronia_fuscogrisea <unknown description>","Hydropsyche_pellucidula <unknown description>","Ameletus_inopinatus <unknown description>","Ephemerella_mucronata <unknown description>","Leuctra_nigra <unknown description>","Capnopsis_schilleri <unknown description>","Heptagenia_sulphurea <unknown description>","Amphinemura_borealis <unknown description>"
"Silo_pallipes <unknown description>",0,0.304810743806622,0.339802512537222,0.345796550435725,0.336823362641897,0.330900330870684,0.29631206929946,0.333855999720592,0.268659167443214,0.2768485117747,0.325023709227723,0.211189811333667,0.2768485117747,0.252543954794857,0.322102576031567,0.35183887919007,0.339802512537222,0.354878397028037,0.385970932286797,0.431786701271676,0.348811629873224,0.184026348612738,0.2768485117747,0.307665171609881,0.234170332511847,0.330900330870684,0.257877310602984,0.382803028949658,0.313406826445877,0.330900330870684,0.304810743806622,0.29631206929946,0.29069932093408,0.342793543420689,0.348811629873224,0.339802512537222,0.339802512537222,0.367161168989029,0.287908620039813
"Polycentropus_flavomaculatus <unknown description>",0.304810743806622,0,0.382803028949658,0.342793543420689,0.421730684700851,0.360994638875017,0.208679348738624,0.327956264283605,0.345796550435725,0.357930283233082,0.370263551902865,0.35183887919007,0.29350044463832,0.137025851599643,0.452312497708195,0.123481465445845,0.3640715662676,0.431786701271676,0.513718618814443,0.480584396281972,0.421730684700851,0.310530504607921,0.319192776067375,0.379648450166452,0.382803028949658,0.382803028949658,0.316294221734958,0.452312497708195,0.402014324772785,0.418408420132159,0.354878397028037,0.373378821179385,0.330900330870684,0.398778073796725,0.435168894151157,0.392347166228287,0.441979383627967,0.408529023714755,0.408529023714755
"Nemoura_sp <unknown description>",0.339802512537222,0.382803028949658,0,0.373378821179385,0.179191521232998,0.191337535672984,0.389152273218069,0.367161168989029,0.198720696199066,0.186455500533846,0.301967138504426,0.336823362641897,0.360994638875017,0.360994638875017,0.241989690915849,0.421730684700851,0.125721945080647,0.29631206929946,0.304810743806622,0.44885228395806,0.191337535672984,0.310530504607921,0.29350044463832,0.265949137394329,0.313406826445877,0.282358178426184,0.260558278605203,0.231581891633685,0.257877310602984,0.274108782700681,0.234170332511847,0.244614365510547,0.357930283233082,0.221316547461897,0.268659167443214,0.208679348738624,0.229002353407253,0.249891432136099,0.179191521232998
"Hydropsyche_saxonica <unknown description>",0.345796550435725,0.342793543420689,0.373378821179385,0,0.336823362641897,0.385970932286797,0.360994638875017,0.304810743806622,0.325023709227723,0.370263551902865,0.325023709227723,0.373378821179385,0.181605039003649,0.310530504607921,0.3640715662676,0.35183887919007,0.345796550435725,0.360994638875017,0.418408420132159,0.506227919843181,0.360994638875017,0.304810743806622,0.29350044463832,0.307665171609881,0.339802512537222,0.42841969224973,0.29350044463832,0.376507084317388,0.345796550435725,0.392347166228287,0.345796550435725,0.367161168989029,0.184026348612738,0.360994638875017,0.354878397028037,0.376507084317388,0.395555727271596,0.3640715662676,0.367161168989029
"Isoperla_sp <unknown description>",0.336823362641897,0.421730684700851,0.179191521232998,0.336823362641897,0,0.198720696199066,0.415100807273995,0.348811629873224,0.221316547461897,0.179191521232998,0.271379025365094,0.333855999720592,0.342793543420689,0.370263551902865,0.244614365510547,0.441979383627967,0.211189811333667,0.29069932093408,0.2768485117747,0.421730684700851,0.211189811333667,0.287908620039813,0.285128264677698,0.247248257594202,0.29350044463832,0.301967138504426,0.252543954794857,0.167239077035889,0.271379025365094,0.29350044463832,0.229002353407253,0.231581891633685,0.35183887919007,0.206177261347116,0.257877310602984,0.20119798994601,0.184026348612738,0.206177261347116,0.188892545732578
"Leuctra_sp <unknown description>",0.330900330870684,0.360994638875017,0.191337535672984,0.385970932286797,0.198720696199066,0,0.376507084317388,0.336823362641897,0.196251558166459,0.164871277121313,0.252543954794857,0.299134273946617,0.345796550435725,0.345796550435725,0.231581891633685,0.370263551902865,0.196251558166459,0.2768485117747,0.255205891928214,0.445407961027402,0.193790522324075,0.257877310602984,0.274108782700681,0.265949137394329,0.330900330870684,0.282358178426184,0.260558278605203,0.221316547461897,0.287908620039813,0.2768485117747,0.226431656803053,0.234170332511847,0.370263551902865,0.218772015759082,0.223869741416997,0.153143125702713,0.206177261347116,0.221316547461897,0.198720696199066
"Neureclipsis_bimaculata <unknown description>",0.29631206929946,0.208679348738624,0.389152273218069,0.360994638875017,0.415100807273995,0.376507084317388,0,0.367161168989029,0.357930283233082,0.379648450166452,0.411807717460878,0.327956264283605,0.310530504607921,0.196251558166459,0.42841969224973,0.223869741416997,0.360994638875017,0.445407961027402,0.455788749586306,0.552337187829017,0.441979383627967,0.310530504607921,0.333855999720592,0.35183887919007,0.35183887919007,0.3640715662676,0.287908620039813,0.459281188958769,0.354878397028037,0.42841969224973,0.327956264283605,0.435168894151157,0.336823362641897,0.415100807273995,0.445407961027402,0.382803028949658,0.402014324772785,0.445407961027402,0.333855999720592
"Oxyethira_sp <unknown description>",0.333855999720592,0.327956264283605,0.367161168989029,0.304810743806622,0.348811629873224,0.336823362641897,0.367161168989029,0,0.301967138504426,0.348811629873224,0.313406826445877,0.342793543420689,0.2768485117747,0.330900330870684,0.367161168989029,0.360994638875017,0.3640715662676,0.376507084317388,0.382803028949658,0.517492211680968,0.345796550435725,0.339802512537222,0.260558278605203,0.316294221734958,0.336823362641897,0.327956264283605,0.345796550435725,0.411807717460878,0.327956264283605,0.345796550435725,0.342793543420689,0.370263551902865,0.29350044463832,0.357930283233082,0.35183887919007,0.376507084317388,0.379648450166452,0.354878397028037,0.316294221734958
"Simuliidae <unknown description>",0.268659167443214,0.345796550435725,0.198720696199066,0.325023709227723,0.221316547461897,0.196251558166459,0.357930283233082,0.301967138504426,0,0.184026348612738,0.247248257594202,0.285128264677698,0.279598285707384,0.35183887919007,0.239374169520537,0.373378821179385,0.229002353407253,0.29350044463832,0.282358178426184,0.421730684700851,0.231581891633685,0.274108782700681,0.247248257594202,0.274108782700681,0.29631206929946,0.260558278605203,0.244614365510547,0.252543954794857,0.271379025365094,0.29631206929946,0.229002353407253,0.203683493463537,0.325023709227723,0.231581891633685,0.249891432136099,0.21623608773018,0.244614365510547,0.23676773770531,0.211189811333667
"Taeniopteryx_nebulosa <unknown description>",0.2768485117747,0.357930283233082,0.186455500533846,0.370263551902865,0.179191521232998,0.164871277121313,0.379648450166452,0.348811629873224,0.184026348612738,0,0.239374169520537,0.316294221734958,0.287908620039813,0.330900330870684,0.241989690915849,0.395555727271596,0.20119798994601,0.263248864450445,0.274108782700681,0.402014324772785,0.193790522324075,0.29069932093408,0.279598285707384,0.263248864450445,0.339802512537222,0.239374169520537,0.23676773770531,0.234170332511847,0.282358178426184,0.260558278605203,0.21623608773018,0.198720696199066,0.354878397028037,0.226431656803053,0.226431656803053,0.181605039003649,0.184026348612738,0.252543954794857,0.179191521232998
"Hydraena_sp <unknown description>",0.325023709227723,0.370263551902865,0.301967138504426,0.325023709227723,0.271379025365094,0.252543954794857,0.411807717460878,0.313406826445877,0.247248257594202,0.239374169520537,0,0.327956264283605,0.310530504607921,0.3640715662676,0.310530504607921,0.373378821179385,0.2768485117747,0.282358178426184,0.330900330870684,0.44885228395806,0.2768485117747,0.255205891928214,0.307665171609881,0.203683493463537,0.29350044463832,0.226431656803053,0.239374169520537,0.316294221734958,0.260558278605203,0.29069932093408,0.218772015759082,0.271379025365094,0.29350044463832,0.263248864450445,0.287908620039813,0.279598285707384,0.307665171609881,0.268659167443214,0.2768485117747
"Micrasema_setiferum <unknown description>",0.211189811333667,0.35183887919007,0.336823362641897,0.373378821179385,0.333855999720592,0.299134273946617,0.327956264283605,0.342793543420689,0.285128264677698,0.316294221734958,0.327956264283605,0,0.322102576031567,0.319192776067375,0.307665171609881,0.385970932286797,0.348811629873224,0.342793543420689,0.389152273218069,0.441979383627967,0.339802512537222,0.141595553474679,0.304810743806622,0.29069932093408,0.249891432136099,0.271379025365094,0.304810743806622,0.367161168989029,0.29069932093408,0.299134273946617,0.282358178426184,0.29350044463832,0.310530504607921,0.301967138504426,0.342793543420689,0.325023709227723,0.333855999720592,0.325023709227723,0.339802512537222
"Hydropsyche_siltalai <unknown description>",0.2768485117747,0.29350044463832,0.360994638875017,0.181605039003649,0.342793543420689,0.345796550435725,0.310530504607921,0.2768485117747,0.279598285707384,0.287908620039813,0.310530504607921,0.322102576031567,0,0.29069932093408,0.3640715662676,0.319192776067375,0.348811629873224,0.357930283233082,0.389152273218069,0.487822088156093,0.333855999720592,0.313406826445877,0.301967138504426,0.342793543420689,0.327956264283605,0.327956264283605,0.307665171609881,0.395555727271596,0.319192776067375,0.373378821179385,0.319192776067375,0.35183887919007,0.188892545732578,0.35183887919007,0.345796550435725,0.345796550435725,0.370263551902865,0.370263551902865,0.333855999720592
"Plectrocnemia_sp <unknown description>",0.252543954794857,0.137025851599643,0.360994638875017,0.310530504607921,0.370263551902865,0.345796550435725,0.196251558166459,0.330900330870684,0.35183887919007,0.330900330870684,0.3640715662676,0.319192776067375,0.29069932093408,0,0.379648450166452,0.179191521232998,0.373378821179385,0.392347166228287,0.455788749586306,0.459281188958769,0.382803028949658,0.29069932093408,0.313406826445877,0.35183887919007,0.342793543420689,0.339802512537222,0.282358178426184,0.415100807273995,0.360994638875017,0.392347166228287,0.345796550435725,0.319192776067375,0.287908620039813,0.367161168989029,0.367161168989029,0.376507084317388,0.398778073796725,0.398778073796725,0.373378821179385
"Ephemerella_aurivillii <unknown description>",0.322102576031567,0.452312497708195,0.241989690915849,0.3640715662676,0.244614365510547,0.231581891633685,0.42841969224973,0.367161168989029,0.239374169520537,0.241989690915849,0.310530504607921,0.307665171609881,0.3640715662676,0.379648450166452,0,0.44885228395806,0.274108782700681,0.287908620039813,0.257877310602984,0.466315238173593,0.2768485117747,0.282358178426184,0.263248864450445,0.265949137394329,0.299134273946617,0.29350044463832,0.279598285707384,0.257877310602984,0.336823362641897,0.313406826445877,0.271379025365094,0.239374169520537,0.3640715662676,0.21623608773018,0.198720696199066,0.221316547461897,0.260558278605203,0.247248257594202,0.268659167443214
"Polycentropus_irroratus <unknown description>",0.35183887919007,0.123481465445845,0.421730684700851,0.35183887919007,0.441979383627967,0.370263551902865,0.223869741416997,0.360994638875017,0.373378821179385,0.395555727271596,0.373378821179385,0.385970932286797,0.319192776067375,0.179191521232998,0.44885228395806,0,0.408529023714755,0.42841969224973,0.455788749586306,0.517492211680968,0.398778073796725,0.325023709227723,0.370263551902865,0.367161168989029,0.402014324772785,0.395555727271596,0.354878397028037,0.42841969224973,0.408529023714755,0.445407961027402,0.385970932286797,0.398778073796725,0.316294221734958,0.421730684700851,0.425067731363007,0.441979383627967,0.43856640845497,0.398778073796725,0.405264600715624
"Nemoura_cinerea <unknown description>",0.339802512537222,0.3640715662676,0.125721945080647,0.345796550435725,0.211189811333667,0.196251558166459,0.360994638875017,0.3640715662676,0.229002353407253,0.20119798994601,0.2768485117747,0.348811629873224,0.348811629873224,0.373378821179385,0.274108782700681,0.408529023714755,0,0.2768485117747,0.285128264677698,0.425067731363007,0.221316547461897,0.327956264283605,0.325023709227723,0.247248257594202,0.301967138504426,0.304810743806622,0.241989690915849,0.252543954794857,0.265949137394329,0.271379025365094,0.218772015759082,0.247248257594202,0.322102576031567,0.23676773770531,0.257877310602984,0.211189811333667,0.23676773770531,0.260558278605203,0.162510928989049
"Baetis_vernus_group <unknown description>",0.354878397028037,0.431786701271676,0.29631206929946,0.360994638875017,0.29069932093408,0.2768485117747,0.445407961027402,0.376507084317388,0.29350044463832,0.263248864450445,0.282358178426184,0.342793543420689,0.357930283233082,0.392347166228287,0.287908620039813,0.42841969224973,0.2768485117747,0,0.322102576031567,0.415100807273995,0.260558278605203,0.330900330870684,0.367161168989029,0.29350044463832,0.367161168989029,0.301967138504426,0.29631206929946,0.310530504607921,0.29350044463832,0.218772015759082,0.29350044463832,0.29631206929946,0.354878397028037,0.301967138504426,0.2768485117747,0.287908620039813,0.322102576031567,0.304810743806622,0.307665171609881
"Leptophlebia_sp <unknown description>",0.385970932286797,0.513718618814443,0.304810743806622,0.418408420132159,0.2768485117747,0.255205891928214,0.455788749586306,0.382803028949658,0.282358178426184,0.274108782700681,0.330900330870684,0.389152273218069,0.389152273218069,0.455788749586306,0.257877310602984,0.455788749586306,0.285128264677698,0.322102576031567,0,0.513718618814443,0.271379025365094,0.376507084317388,0.342793543420689,0.327956264283605,0.360994638875017,0.330900330870684,0.367161168989029,0.231581891633685,0.285128264677698,0.319192776067375,0.310530504607921,0.29631206929946,0.415100807273995,0.260558278605203,0.271379025365094,0.29350044463832,0.255205891928214,0.255205891928214,0.299134273946617
"Sphaerium_sp <unknown description>",0.431786701271676,0.480584396281972,0.44885228395806,0.506227919843181,0.421730684700851,0.445407961027402,0.552337187829017,0.517492211680968,0.421730684700851,0.402014324772785,0.44885228395806,0.441979383627967,0.487822088156093,0.459281188958769,0.466315238173593,0.517492211680968,0.425067731363007,0.415100807273995,0.513718618814443,0,0.435168894151157,0.398778073796725,0.487822088156093,0.480584396281972,0.43856640845497,0.466315238173593,0.473415882927393,0.487822088156093,0.484194511555633,0.411807717460878,0.441979383627967,0.418408420132159,0.506227919843181,0.476991575039998,0.425067731363007,0.43856640845497,0.473415882927393,0.459281188958769,0.441979383627967
"Protonemura_sp <unknown description>",0.348811629873224,0.421730684700851,0.191337535672984,0.360994638875017,0.211189811333667,0.193790522324075,0.441979383627967,0.345796550435725,0.231581891633685,0.193790522324075,0.2768485117747,0.339802512537222,0.333855999720592,0.382803028949658,0.2768485117747,0.398778073796725,0.221316547461897,0.260558278605203,0.271379025365094,0.435168894151157,0,0.310530504607921,0.339802512537222,0.249891432136099,0.333855999720592,0.268659167443214,0.2768485117747,0.239374169520537,0.287908620039813,0.260558278605203,0.271379025365094,0.260558278605203,0.310530504607921,0.249891432136099,0.255205891928214,0.231581891633685,0.223869741416997,0.231581891633685,0.218772015759082
"Micrasema_gelidum <unknown description>",0.184026348612738,0.310530504607921,0.310530504607921,0.304810743806622,0.287908620039813,0.257877310602984,0.310530504607921,0.339802512537222,0.274108782700681,0.29069932093408,0.255205891928214,0.141595553474679,0.313406826445877,0.29069932093408,0.282358178426184,0.325023709227723,0.327956264283605,0.330900330870684,0.376507084317388,0.398778073796725,0.310530504607921,0,0.271379025365094,0.257877310602984,0.186455500533846,0.307665171609881,0.247248257594202,0.336823362641897,0.307665171609881,0.313406826445877,0.257877310602984,0.279598285707384,0.313406826445877,0.29631206929946,0.322102576031567,0.285128264677698,0.316294221734958,0.307665171609881,0.299134273946617
"Agapetus_sp <unknown description>",0.2768485117747,0.319192776067375,0.29350044463832,0.29350044463832,0.285128264677698,0.274108782700681,0.333855999720592,0.260558278605203,0.247248257594202,0.279598285707384,0.307665171609881,0.304810743806622,0.301967138504426,0.313406826445877,0.263248864450445,0.370263551902865,0.325023709227723,0.367161168989029,0.342793543420689,0.487822088156093,0.339802512537222,0.271379025365094,0,0.263248864450445,0.304810743806622,0.29350044463832,0.241989690915849,0.325023709227723,0.299134273946617,0.354878397028037,0.29631206929946,0.301967138504426,0.310530504607921,0.301967138504426,0.313406826445877,0.299134273946617,0.327956264283605,0.29350044463832,0.299134273946617
"Oulimnius_tuberculatus <unknown description>",0.307665171609881,0.379648450166452,0.265949137394329,0.307665171609881,0.247248257594202,0.265949137394329,0.35183887919007,0.316294221734958,0.274108782700681,0.263248864450445,0.203683493463537,0.29069932093408,0.342793543420689,0.35183887919007,0.265949137394329,0.367161168989029,0.247248257594202,0.29350044463832,0.327956264283605,0.480584396281972,0.249891432136099,0.257877310602984,0.263248864450445,0,0.310530504607921,0.211189811333667,0.231581891633685,0.29631206929946,0.223869741416997,0.29069932093408,0.241989690915849,0.271379025365094,0.310530504607921,0.255205891928214,0.282358178426184,0.268659167443214,0.263248864450445,0.279598285707384,0.249891432136099
"Lepidostoma_hirtum <unknown description>",0.234170332511847,0.382803028949658,0.313406826445877,0.339802512537222,0.29350044463832,0.330900330870684,0.35183887919007,0.336823362641897,0.29631206929946,0.339802512537222,0.29350044463832,0.249891432136099,0.327956264283605,0.342793543420689,0.299134273946617,0.402014324772785,0.301967138504426,0.367161168989029,0.360994638875017,0.43856640845497,0.333855999720592,0.186455500533846,0.304810743806622,0.310530504607921,0,0.327956264283605,0.274108782700681,0.319192776067375,0.299134273946617,0.370263551902865,0.307665171609881,0.339802512537222,0.336823362641897,0.307665171609881,0.327956264283605,0.345796550435725,0.360994638875017,0.345796550435725,0.299134273946617
"Elmis_aenea <unknown description>",0.330900330870684,0.382803028949658,0.282358178426184,0.42841969224973,0.301967138504426,0.282358178426184,0.3640715662676,0.327956264283605,0.260558278605203,0.239374169520537,0.226431656803053,0.271379025365094,0.327956264283605,0.339802512537222,0.29350044463832,0.395555727271596,0.304810743806622,0.301967138504426,0.330900330870684,0.466315238173593,0.268659167443214,0.307665171609881,0.29350044463832,0.211189811333667,0.327956264283605,0,0.247248257594202,0.336823362641897,0.221316547461897,0.299134273946617,0.247248257594202,0.252543954794857,0.348811629873224,0.304810743806622,0.319192776067375,0.29631206929946,0.2768485117747,0.285128264677698,0.274108782700681
"Rhyacophila_nubila <unknown description>",0.257877310602984,0.316294221734958,0.260558278605203,0.29350044463832,0.252543954794857,0.260558278605203,0.287908620039813,0.345796550435725,0.244614365510547,0.23676773770531,0.239374169520537,0.304810743806622,0.307665171609881,0.282358178426184,0.279598285707384,0.354878397028037,0.241989690915849,0.29631206929946,0.367161168989029,0.473415882927393,0.2768485117747,0.247248257594202,0.241989690915849,0.231581891633685,0.274108782700681,0.247248257594202,0,0.29631206929946,0.260558278605203,0.325023709227723,0.231581891633685,0.252543954794857,0.279598285707384,0.271379025365094,0.316294221734958,0.252543954794857,0.2768485117747,0.2768485117747,0.23676773770531
"Diura_sp <unknown description>",0.382803028949658,0.452312497708195,0.231581891633685,0.376507084317388,0.167239077035889,0.221316547461897,0.459281188958769,0.411807717460878,0.252543954794857,0.234170332511847,0.316294221734958,0.367161168989029,0.395555727271596,0.415100807273995,0.257877310602984,0.42841969224973,0.252543954794857,0.310530504607921,0.231581891633685,0.487822088156093,0.239374169520537,0.336823362641897,0.325023709227723,0.29631206929946,0.319192776067375,0.336823362641897,0.29631206929946,0,0.301967138504426,0.333855999720592,0.29631206929946,0.252543954794857,0.402014324772785,0.23676773770531,0.285128264677698,0.226431656803053,0.221316547461897,0.208679348738624,0.231581891633685
"Limnius_volckmari <unknown description>",0.313406826445877,0.402014324772785,0.257877310602984,0.345796550435725,0.271379025365094,0.287908620039813,0.354878397028037,0.327956264283605,0.271379025365094,0.282358178426184,0.260558278605203,0.29069932093408,0.319192776067375,0.360994638875017,0.336823362641897,0.408529023714755,0.265949137394329,0.29350044463832,0.285128264677698,0.484194511555633,0.287908620039813,0.307665171609881,0.299134273946617,0.223869741416997,0.299134273946617,0.221316547461897,0.260558278605203,0.301967138504426,0,0.304810743806622,0.274108782700681,0.285128264677698,0.35183887919007,0.271379025365094,0.348811629873224,0.287908620039813,0.257877310602984,0.285128264677698,0.265949137394329
"Baetis_rhodani <unknown description>",0.330900330870684,0.418408420132159,0.274108782700681,0.392347166228287,0.29350044463832,0.2768485117747,0.42841969224973,0.345796550435725,0.29631206929946,0.260558278605203,0.29069932093408,0.299134273946617,0.373378821179385,0.392347166228287,0.313406826445877,0.445407961027402,0.271379025365094,0.218772015759082,0.319192776067375,0.411807717460878,0.260558278605203,0.313406826445877,0.354878397028037,0.29069932093408,0.370263551902865,0.299134273946617,0.325023709227723,0.333855999720592,0.304810743806622,0,0.247248257594202,0.265949137394329,0.357930283233082,0.257877310602984,0.301967138504426,0.274108782700681,0.313406826445877,0.304810743806622,0.301967138504426
"Sialis_sp <unknown description>",0.304810743806622,0.354878397028037,0.234170332511847,0.345796550435725,0.229002353407253,0.226431656803053,0.327956264283605,0.342793543420689,0.229002353407253,0.21623608773018,0.218772015759082,0.282358178426184,0.319192776067375,0.345796550435725,0.271379025365094,0.385970932286797,0.218772015759082,0.29350044463832,0.310530504607921,0.441979383627967,0.271379025365094,0.257877310602984,0.29631206929946,0.241989690915849,0.307665171609881,0.247248257594202,0.231581891633685,0.29631206929946,0.274108782700681,0.247248257594202,0,0.234170332511847,0.322102576031567,0.218772015759082,0.282358178426184,0.234170332511847,0.241989690915849,0.263248864450445,0.229002353407253
"Kageronia_fuscogrisea <unknown description>",0.29631206929946,0.373378821179385,0.244614365510547,0.367161168989029,0.231581891633685,0.234170332511847,0.435168894151157,0.370263551902865,0.203683493463537,0.198720696199066,0.271379025365094,0.29350044463832,0.35183887919007,0.319192776067375,0.239374169520537,0.398778073796725,0.247248257594202,0.29631206929946,0.29631206929946,0.418408420132159,0.260558278605203,0.279598285707384,0.301967138504426,0.271379025365094,0.339802512537222,0.252543954794857,0.252543954794857,0.252543954794857,0.285128264677698,0.265949137394329,0.234170332511847,0,0.345796550435725,0.21623608773018,0.208679348738624,0.226431656803053,0.231581891633685,0.196251558166459,0.234170332511847
"Hydropsyche_pellucidula <unknown description>",0.29069932093408,0.330900330870684,0.357930283233082,0.184026348612738,0.35183887919007,0.370263551902865,0.336823362641897,0.29350044463832,0.325023709227723,0.354878397028037,0.29350044463832,0.310530504607921,0.188892545732578,0.287908620039813,0.3640715662676,0.316294221734958,0.322102576031567,0.354878397028037,0.415100807273995,0.506227919843181,0.310530504607921,0.313406826445877,0.310530504607921,0.310530504607921,0.336823362641897,0.348811629873224,0.279598285707384,0.402014324772785,0.35183887919007,0.357930283233082,0.322102576031567,0.345796550435725,0,0.336823362641897,0.339802512537222,0.382803028949658,0.382803028949658,0.357930283233082,0.339802512537222
"Ameletus_inopinatus <unknown description>",0.342793543420689,0.398778073796725,0.221316547461897,0.360994638875017,0.206177261347116,0.218772015759082,0.415100807273995,0.357930283233082,0.231581891633685,0.226431656803053,0.263248864450445,0.301967138504426,0.35183887919007,0.367161168989029,0.21623608773018,0.421730684700851,0.23676773770531,0.301967138504426,0.260558278605203,0.476991575039998,0.249891432136099,0.29631206929946,0.301967138504426,0.255205891928214,0.307665171609881,0.304810743806622,0.271379025365094,0.23676773770531,0.271379025365094,0.257877310602984,0.218772015759082,0.21623608773018,0.336823362641897,0,0.241989690915849,0.23676773770531,0.241989690915849,0.21623608773018,0.249891432136099
"Ephemerella_mucronata <unknown description>",0.348811629873224,0.435168894151157,0.268659167443214,0.354878397028037,0.257877310602984,0.223869741416997,0.445407961027402,0.35183887919007,0.249891432136099,0.226431656803053,0.287908620039813,0.342793543420689,0.345796550435725,0.367161168989029,0.198720696199066,0.425067731363007,0.257877310602984,0.2768485117747,0.271379025365094,0.425067731363007,0.255205891928214,0.322102576031567,0.313406826445877,0.282358178426184,0.327956264283605,0.319192776067375,0.316294221734958,0.285128264677698,0.348811629873224,0.301967138504426,0.282358178426184,0.208679348738624,0.339802512537222,0.241989690915849,0,0.241989690915849,0.287908620039813,0.234170332511847,0.265949137394329
"Leuctra_nigra <unknown description>",0.339802512537222,0.392347166228287,0.208679348738624,0.376507084317388,0.20119798994601,0.153143125702713,0.382803028949658,0.376507084317388,0.21623608773018,0.181605039003649,0.279598285707384,0.325023709227723,0.345796550435725,0.376507084317388,0.221316547461897,0.441979383627967,0.211189811333667,0.287908620039813,0.29350044463832,0.43856640845497,0.231581891633685,0.285128264677698,0.299134273946617,0.268659167443214,0.345796550435725,0.29631206929946,0.252543954794857,0.226431656803053,0.287908620039813,0.274108782700681,0.234170332511847,0.226431656803053,0.382803028949658,0.23676773770531,0.241989690915849,0,0.223869741416997,0.226431656803053,0.218772015759082
"Capnopsis_schilleri <unknown description>",0.339802512537222,0.441979383627967,0.229002353407253,0.395555727271596,0.184026348612738,0.206177261347116,0.402014324772785,0.379648450166452,0.244614365510547,0.184026348612738,0.307665171609881,0.333855999720592,0.370263551902865,0.398778073796725,0.260558278605203,0.43856640845497,0.23676773770531,0.322102576031567,0.255205891928214,0.473415882927393,0.223869741416997,0.316294221734958,0.327956264283605,0.263248864450445,0.360994638875017,0.2768485117747,0.2768485117747,0.221316547461897,0.257877310602984,0.313406826445877,0.241989690915849,0.231581891633685,0.382803028949658,0.241989690915849,0.287908620039813,0.223869741416997,0,0.241989690915849,0.20119798994601
"Heptagenia_sulphurea <unknown description>",0.367161168989029,0.408529023714755,0.249891432136099,0.3640715662676,0.206177261347116,0.221316547461897,0.445407961027402,0.354878397028037,0.23676773770531,0.252543954794857,0.268659167443214,0.325023709227723,0.370263551902865,0.398778073796725,0.247248257594202,0.398778073796725,0.260558278605203,0.304810743806622,0.255205891928214,0.459281188958769,0.231581891633685,0.307665171609881,0.29350044463832,0.279598285707384,0.345796550435725,0.285128264677698,0.2768485117747,0.208679348738624,0.285128264677698,0.304810743806622,0.263248864450445,0.196251558166459,0.357930283233082,0.21623608773018,0.234170332511847,0.226431656803053,0.241989690915849,0,0.263248864450445
"Amphinemura_borealis <unknown description>",0.287908620039813,0.408529023714755,0.179191521232998,0.367161168989029,0.188892545732578,0.198720696199066,0.333855999720592,0.316294221734958,0.211189811333667,0.179191521232998,0.2768485117747,0.339802512537222,0.333855999720592,0.373378821179385,0.268659167443214,0.405264600715624,0.162510928989049,0.307665171609881,0.299134273946617,0.441979383627967,0.218772015759082,0.299134273946617,0.299134273946617,0.249891432136099,0.299134273946617,0.274108782700681,0.23676773770531,0.231581891633685,0.265949137394329,0.301967138504426,0.229002353407253,0.234170332511847,0.339802512537222,0.249891432136099,0.265949137394329,0.218772015759082,0.20119798994601,0.263248864450445,0
